	samples	labels	predictions	dairy, cattle	eel, aquatic products	feces, small ruminants	fresh meat, cattle	fresh meat, chicken	fresh meat, game	fresh meat, small ruminants	fresh meat, swine	fresh meat, turkey	herring, aquatic products	mackerel, aquatic products	processed meat, cattle	processed meat, chicken	processed meat, swine	processed meat, turkey	salmon, aquatic products	shrimp, aquatic products	spices/herbs/vegetables, plants	trout, aquatic products	experiment
19	L00612	fresh meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.1582837108878777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8417162891121226	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
20	L00649	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.017361111111111112	0.003472222222222222	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.96875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
21	L00748	salmon, aquatic products	mackerel, aquatic products	0.0	0.1909722222222222	0.0	0.0	0.2881944444444444	0.0	0.0	0.0	0.0	0.003472222222222222	0.5034722222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	Source_2n1_up
22	L00806	processed meat, chicken	processed meat, cattle	0.0	0.0	0.0	0.4083696662587595	0.005015432098765432	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.5256581115190184	0.0019290123456790125	0.0	0.0	0.010416666666666666	0.003472222222222222	0.003472222222222222	0.0	Source_2n1_up
23	L00820	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9422381518940859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057761848105913866	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
24	L00821	herring, aquatic products	herring, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
25	L00841	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.6068825232125831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3931174767874169	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
26	L00862	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9422381518940859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057761848105913866	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
27	L00937	salmon, aquatic products	fresh meat, chicken	0.0	0.2847222222222222	0.0	0.041666666666666664	0.5275462962962963	0.003472222222222222	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.007175925925925927	0.0	0.0	0.13194444444444445	0.0	0.0	0.0	Source_2n1_up
28	L01094	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.5742667919056408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4257332080943592	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
29	L01121	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.9826388888888888	0.0	0.0	0.010416666666666666	Source_2n1_up
30	L01225	fresh meat, chicken	fresh meat, chicken	0.0	0.003472222222222222	0.0	0.0	0.8055555555555556	0.0	0.0	0.04513888888888889	0.0	0.006944444444444444	0.006944444444444444	0.003472222222222222	0.1111111111111111	0.0	0.0	0.0	0.0	0.013888888888888888	0.003472222222222222	Source_2n1_up
31	L01232	herring, aquatic products	herring, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
32	L01234	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9965277777777778	0.0	0.0	0.0	Source_2n1_up
33	L01308	shrimp, aquatic products	shrimp, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Source_2n1_up
34	L00374	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.5742667919056408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4257332080943592	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
35	L00793	processed meat, chicken	fresh meat, chicken	0.0	0.017361111111111112	0.0	0.0	0.7979946049880525	0.0	0.0	0.0	0.0002216808542413381	0.0	0.0	0.041666666666666664	0.03655330607825567	0.0	0.005508185857228196	0.10069444444444445	0.0	0.0	0.0	Source_2n1_up
36	L00844	fresh meat, chicken	processed meat, cattle	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.3923611111111111	0.0	0.0	0.0	0.0	0.5451388888888888	0.0	0.0	0.0	0.052083333333333336	0.0	0.0	0.0	Source_2n1_up
37	L00893	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9831603967020635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016839603297936632	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
38	L00933	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9831603967020635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016839603297936632	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
39	L00953	fresh meat, game	processed meat, chicken	0.0	0.0	0.0	0.0	0.13957093253968253	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.7562624007936507	0.041666666666666664	0.0	0.0	0.0	0.034722222222222224	0.024305555555555556	Source_2n1_up
40	L01608	fresh meat, chicken	fresh meat, chicken	0.003472222222222222	0.09375	0.0	0.09722222222222222	0.6736111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.11458333333333333	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
41	L01805	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.28976590057319235	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.7067618772045858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
42	L00447	fresh meat, turkey	fresh meat, turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.9965277777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
43	L00499	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9895833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	Source_2n1_up
44	L00939	fresh meat, chicken	fresh meat, turkey	0.0	0.003472222222222222	0.0	0.003472222222222222	0.03125	0.0	0.0	0.0	0.9305555555555556	0.003472222222222222	0.003472222222222222	0.0	0.003472222222222222	0.0	0.0	0.003472222222222222	0.0	0.017361111111111112	0.0	Source_2n1_up
45	L00942	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.003472222222222222	0.0	0.9895833333333334	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
46	L01639	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
47	L01686	processed meat, cattle	salmon, aquatic products	0.0	0.0	0.0	0.027777777777777776	0.08662918871252206	0.0	0.0	0.0	0.003472222222222222	0.003472222222222222	0.013888888888888888	0.17708333333333334	0.14948192239858904	0.0	0.0	0.4513888888888889	0.0	0.0	0.08680555555555555	Source_2n1_up
48	L01718	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.003472222222222222	0.9548611111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	Source_2n1_up
49	L00670	processed meat, turkey	fresh meat, chicken	0.0	0.0	0.0	0.003472222222222222	0.8833140432098765	0.0	0.0	0.0625	0.0	0.003472222222222222	0.0	0.0	0.04724151234567902	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
50	L00450	processed meat, cattle	processed meat, cattle	0.006944444444444444	0.006944444444444444	0.024305555555555556	0.06828703703703703	0.06755960550118159	0.0	0.027777777777777776	0.003472222222222222	0.0	0.024305555555555556	0.01029265873015873	0.681712962962963	0.02390491452991453	0.003472222222222222	0.01924595005437397	0.014012896825396824	0.003472222222222222	0.003872863247863248	0.010416666666666666	Source_2n1_up
51	L00667	processed meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.35465994268077605	0.0	0.0	0.017361111111111112	0.0	0.0	0.0	0.0	0.6245067239858904	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	Source_2n1_up
52	L00891	processed meat, chicken	fresh meat, chicken	0.0	0.017361111111111112	0.027777777777777776	0.11805555555555555	0.24760794953503287	0.0	0.020833333333333332	0.017361111111111112	0.020833333333333332	0.06632834757834757	0.03638665342809365	0.1076388888888889	0.15250007515632516	0.0	0.009614197530864198	0.05700722121578101	0.013888888888888888	0.06597222222222222	0.020833333333333332	Source_2n1_up
53	L01015	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9965277777777778	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
54	L01162	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2n1_up
55	L01188	herring, aquatic products	mackerel, aquatic products	0.0	0.0	0.003472222222222222	0.020833333333333332	0.10069444444444445	0.0	0.003472222222222222	0.010416666666666666	0.003472222222222222	0.003472222222222222	0.40625	0.1111111111111111	0.002683080808080808	0.0	0.0	0.3298611111111111	0.0	0.004261363636363636	0.0	Source_2n1_up
56	L00480	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.013888888888888888	0.9722222222222222	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
57	L00916	fresh meat, chicken	feces, small ruminants	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
58	L00990	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.9930555555555556	0.0	0.0	0.0	Source_2n1_up
59	L01194	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.8699074074074074	0.006944444444444444	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.07800925925925926	0.0	0.0	0.0	0.003472222222222222	0.017361111111111112	0.0	0.003472222222222222	Source_2n1_up
60	L01586	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.3159722222222222	0.027777777777777776	0.0	0.0	0.0	0.6527777777777778	0.0	0.0	0.0	Source_2n1_up
61	L00432	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.26785392462475816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7321460753752418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
62	L00435	processed meat, cattle	processed meat, cattle	0.0	0.0	0.003472222222222222	0.003472222222222222	0.08680555555555555	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.875	0.0	0.0	0.0	0.006944444444444444	0.013888888888888888	0.0	0.0	Source_2n1_up
63	L00812	fresh meat, cattle	feces, small ruminants	0.003472222222222222	0.0	0.9375	0.027777777777777776	0.0	0.0	0.0	0.006944444444444444	0.0	0.003472222222222222	0.0	0.010416666666666666	0.0	0.0	0.0	0.006944444444444444	0.002030922431865828	0.001441299790356394	0.0	Source_2n1_up
64	L01282	dairy, cattle	dairy, cattle	0.9305555555555556	0.0	0.059027777777777776	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
65	L00395	spices/herbs/vegetables, plants	mackerel, aquatic products	0.0	0.0	0.003472222222222222	0.3125	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.4097222222222222	0.003472222222222222	0.0	0.0	0.0	0.010416666666666666	0.0	0.2534722222222222	0.0	Source_2n1_up
66	L00539	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.024305555555555556	0.5833333333333334	0.003472222222222222	0.21180555555555555	0.0	0.0	0.0	0.0	0.020833333333333332	0.003472222222222222	0.0	0.0	0.0	0.0	0.1527777777777778	0.0	Source_2n1_up
67	L00882	processed meat, chicken	processed meat, cattle	0.0	0.34375	0.0	0.013888888888888888	0.0	0.0	0.017361111111111112	0.0	0.0	0.1736111111111111	0.0	0.4270833333333333	0.0	0.0	0.0	0.010416666666666666	0.001984126984126984	0.011904761904761906	0.0	Source_2n1_up
68	L00938	trout, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.010416666666666666	0.11458333333333333	0.0	0.0	0.12152777777777778	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	Source_2n1_up
69	L01050	fresh meat, cattle	fresh meat, cattle	0.0	0.020833333333333332	0.013888888888888888	0.9305555555555556	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.013888888888888888	0.0	0.006944444444444444	0.0	Source_2n1_up
70	L01062	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.08333333333333333	0.7361111111111112	0.0	0.0	0.11458333333333333	0.0	0.006944444444444444	0.0	0.006944444444444444	0.0	0.0	0.0	0.052083333333333336	0.0	0.0	0.0	Source_2n1_up
71	L00431	processed meat, cattle	fresh meat, cattle	0.034722222222222224	0.0	0.3645833333333333	0.36904761904761907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23164682539682543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
72	L00827	fresh meat, small ruminants	fresh meat, chicken	0.0	0.0	0.013888888888888888	0.14930555555555555	0.3958333333333333	0.09722222222222222	0.006944444444444444	0.003472222222222222	0.0	0.0038283475783475788	0.01006054131054131	0.2708333333333333	0.013888888888888888	0.0	0.0	0.003472222222222222	0.007429202741702741	0.020348575036075036	0.003472222222222222	Source_2n1_up
73	L01115	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
74	L01417	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3905126596502174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609487340349782	Source_2n1_up
75	L01485	fresh meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.35311724096110375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6468827590388957	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
76	L00723	processed meat, cattle	herring, aquatic products	0.0	0.0	0.1527777777777778	0.003472222222222222	0.00814318783068783	0.003472222222222222	0.0	0.0	0.0	0.3993055555555556	0.17708333333333334	0.003472222222222222	0.0	0.0	0.0057457010582010574	0.0	0.24305555555555555	0.003472222222222222	0.0	Source_2n1_up
77	L01163	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
78	L01239	fresh meat, chicken	fresh meat, cattle	0.0	0.0	0.003472222222222222	0.9513888888888888	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.0	0.003472222222222222	0.0	0.0	0.0	0.03125	0.003472222222222222	0.0	0.0	Source_2n1_up
79	L01617	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.13053230045417547	0.006944444444444444	0.0	0.0	0.03819444444444445	0.0	0.0	0.0	0.8243288106569358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
80	L01354	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3905126596502174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609487340349782	Source_2n1_up
81	L01007	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.003472222222222222	0.03125	0.9513888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
82	L01025	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
83	L01809	eel, aquatic products	eel, aquatic products	0.0	0.9722222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.013888888888888888	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
84	L01616	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
85	L01470	fresh meat, cattle	fresh meat, cattle	0.003472222222222222	0.010416666666666666	0.06597222222222222	0.21180555555555555	0.1292867281319149	0.027777777777777776	0.052083333333333336	0.013888888888888888	0.024305555555555556	0.06944444444444445	0.024345135972487622	0.09375	0.10650442229792721	0.010416666666666666	0.037647032551845774	0.045099308471956825	0.024305555555555556	0.04253403924053434	0.006944444444444444	Source_2n1_up
86	L00599	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.29431630291005295	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.702211474867725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
87	L00930	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.04571759259259259	0.006944444444444444	0.0	0.0	0.04513888888888889	0.0	0.0	0.0	0.902199074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
88	L01030	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9897486772486772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01025132275132275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
89	L01507	fresh meat, swine	fresh meat, swine	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.9583333333333334	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
90	L01567	fresh meat, cattle	salmon, aquatic products	0.0	0.0	0.0	0.07727623456790124	0.18425925925925923	0.003472222222222222	0.07291666666666667	0.01335483643821792	0.0	0.041666666666666664	0.010416666666666666	0.006057098765432099	0.06597222222222222	0.13595071911733764	0.0032407407407407406	0.3333333333333333	0.0	0.0	0.052083333333333336	Source_2n1_up
0	L00288	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.017361111111111112	0.024936868686868688	0.0	0.0	0.0	0.0	0.0	0.0	0.059027777777777776	0.009785353535353536	0.0	0.0	0.875	0.0	0.0	0.013888888888888888	Source_2n1_up
1	L00361	processed meat, swine	processed meat, swine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
2	L00407	processed meat, cattle	salmon, aquatic products	0.0	0.0	0.0	0.034722222222222224	0.21229106541606543	0.0	0.0	0.003472222222222222	0.017361111111111112	0.010416666666666666	0.003472222222222222	0.1388888888888889	0.1522922679172679	0.0	0.0	0.2569444444444444	0.0	0.1527777777777778	0.017361111111111112	Source_2n1_up
3	L00753	fresh meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
4	L00764	fresh meat, chicken	fresh meat, chicken	0.0	0.006944444444444444	0.0	0.017361111111111112	0.9479166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.024305555555555556	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
5	L00819	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.31029954805996474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6897004519400353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
6	L00853	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.5576510777031609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44234892229683914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
7	L00875	processed meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.003472222222222222	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9861111111111112	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
8	L00909	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.37083333333333335	0.5147569444444443	0.0	0.0	0.027777777777777776	0.006944444444444444	0.0	0.0	0.07968749999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
9	L00922	fresh meat, turkey	processed meat, turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28387167215096043	0.0	0.0	0.0	0.0	0.0	0.7161283278490396	0.0	0.0	0.0	0.0	Source_2n1_up
10	L00925	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.017361111111111112	0.9444444444444444	0.0	0.0	0.0	0.010416666666666666	0.006944444444444444	0.0	0.003472222222222222	0.013888888888888888	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	Source_2n1_up
11	L00972	fresh meat, turkey	processed meat, turkey	0.0	0.0	0.0	0.0	0.017361111111111112	0.0	0.0	0.0	0.4507756791804202	0.0	0.0	0.0	0.0	0.0	0.5318632097084686	0.0	0.0	0.0	0.0	Source_2n1_up
12	L01023	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
13	L01060	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9965277777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
14	L01223	fresh meat, cattle	trout, aquatic products	0.0	0.0	0.013888888888888888	0.0625	0.18709490740740742	0.0	0.04861111111111111	0.0	0.0	0.0	0.0	0.10069444444444445	0.11846064814814815	0.0	0.0	0.034722222222222224	0.0	0.003472222222222222	0.4305555555555556	Source_2n1_up
15	L01228	trout, aquatic products	eel, aquatic products	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
16	L01371	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9323969609049265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06760303909507343	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
17	L01393	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.003472222222222222	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.9826388888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
18	L01520	fresh meat, chicken	fresh meat, chicken	0.0	0.006944444444444444	0.0	0.003472222222222222	0.8194444444444444	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
19	L01587	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.5481647114459615	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.4414186218873719	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
20	L00301	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2n1_up
21	L00336	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.9652777777777778	0.0	0.003472222222222222	0.0	Source_2n1_up
22	L00389	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.1527777777777778	0.0	0.16319444444444445	0.0	0.0	0.0	0.0	0.5069444444444444	0.0	0.0	0.0	0.17708333333333334	0.0	0.0	0.0	Source_2n1_up
23	L00779	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.7488595707805261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2511404292194733	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
24	L00786	processed meat, chicken	fresh meat, chicken	0.0	0.003472222222222222	0.0	0.027777777777777776	0.8645833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10416666666666667	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
25	L00865	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.9930555555555556	Source_2n1_up
26	L00872	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.9548611111111112	0.003472222222222222	0.006944444444444444	0.0	0.017361111111111112	0.0	0.003472222222222222	0.0	Source_2n1_up
27	L00876	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.6840277777777778	0.0	0.0	0.059027777777777776	0.0	0.0	0.003472222222222222	0.006944444444444444	0.1875	0.027777777777777776	0.0	0.006944444444444444	0.0	0.010416666666666666	0.013888888888888888	Source_2n1_up
28	L00887	fresh meat, cattle	processed meat, swine	0.0	0.0	0.003472222222222222	0.0	0.15149085097001763	0.003472222222222222	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.029064704585537917	0.65625	0.0	0.0	0.0	0.14930555555555555	0.0	Source_2n1_up
29	L00923	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.6373459130091519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3626540869908476	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
30	L00998	herring, aquatic products	herring, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
31	L01577	mackerel, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0763888888888889	0.0	0.0	0.2465277777777778	0.0	0.0	0.0	0.1076388888888889	0.003472222222222222	0.08333333333333333	0.0	0.0	0.0	0.010416666666666666	0.4722222222222222	Source_2n1_up
